game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401112167,2019,13,regular,Indiana,Big Ten,Michigan,Big Ten,9.5,5.0,1,0,0.5492774,25.0,2019-11-23 20:30:00+00:00,0,Lost,Won
401112083,2019,13,regular,Baylor,Big 12,Texas,Big 12,-4.0,8.5,0,0,0.6355628,-14.0,2019-11-23 20:30:00+00:00,1,Lost,Lost
401110857,2019,13,regular,Georgia,SEC,Texas A&M,SEC,-12.0,-6.0,0,0,0.6003708,-6.0,2019-11-23 20:30:00+00:00,0,Won,Won
401112519,2019,13,regular,Virginia Tech,ACC,Pittsburgh,ACC,-3.5,-6.0,1,0,0.5114616,-28.0,2019-11-23 20:30:00+00:00,1,Won,Lost
401114317,2019,13,regular,Rice,Conference USA,North Texas,Conference USA,6.5,2.5,1,0,0.6673033,-6.0,2019-11-23 20:30:00+00:00,1,Won,Lost
401112210,2019,13,regular,Maryland,Big Ten,Nebraska,Big Ten,6.5,7.0,0,1,0.44565386,47.0,2019-11-23 20:30:00+00:00,0,Won,Lost
401110858,2019,13,regular,Kentucky,SEC,UT Martin,MISSING,-30.5,-36.0,1,0,0.5728005,-43.0,2019-11-23 20:30:00+00:00,1,Won,Lost
401114217,2019,13,regular,USC,Pac-12,UCLA,Pac-12,-13.5,-4.0,0,0,0.703753,-17.0,2019-11-23 20:30:00+00:00,1,Lost,Lost
401114318,2019,13,regular,Southern Mississippi,Conference USA,Western Kentucky,Conference USA,-3.5,-4.0,1,0,0.5345365,18.0,2019-11-23 20:30:00+00:00,0,Lost,Won
401114313,2019,13,regular,Charlotte,Conference USA,Marshall,Conference USA,6.5,3.5,1,0,0.50475323,-11.0,2019-11-23 20:30:00+00:00,1,Won,Lost
401110862,2019,13,regular,Vanderbilt,SEC,East Tennessee State,MISSING,-20.5,-29.5,1,0,0.5486795,-38.0,2019-11-23 20:30:00+00:00,1,Won,Lost
401117911,2019,13,regular,Navy,American Athletic,SMU,American Athletic,-3.5,-0.0,0,0,0.645638,-7.0,2019-11-23 20:30:00+00:00,1,Lost,Lost
401117553,2019,13,regular,UNLV,Mountain West,San José State,Mountain West,7.0,-1.0,1,1,0.3639087,-3.0,2019-11-23 21:00:00+00:00,1,Won,Won
401114319,2019,13,regular,New Mexico State,FBS Independents,UTEP,Conference USA,-7.0,-0.0,0,0,0.6182,-9.0,2019-11-23 21:00:00+00:00,1,Lost,Lost
401117909,2019,13,regular,South Florida,American Athletic,Memphis,American Athletic,14.5,10.0,1,1,0.3635115,39.0,2019-11-23 21:00:00+00:00,0,Lost,Lost
401114182,2019,13,regular,Stanford,Pac-12,California,Pac-12,-1.0,-7.5,1,1,0.38556635,4.0,2019-11-23 21:00:00+00:00,0,Lost,Lost
401112263,2019,13,regular,Wisconsin,Big Ten,Purdue,Big Ten,-24.5,-20.0,0,0,0.5943521,-21.0,2019-11-23 21:00:00+00:00,0,Won,Won
401112516,2019,13,regular,Louisville,ACC,Syracuse,ACC,-7.5,1.5,0,0,0.5422255,-22.0,2019-11-23 21:00:00+00:00,1,Lost,Lost
401114316,2019,13,regular,Middle Tennessee,Conference USA,Old Dominion,Conference USA,-13.5,-10.0,0,1,0.44441485,-21.0,2019-11-23 21:30:00+00:00,1,Lost,Won
401121975,2019,13,regular,Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,-6.0,6.0,0,0,0.6807115,-3.0,2019-11-23 22:00:00+00:00,0,Won,Won
401121977,2019,13,regular,Louisiana,Sun Belt,Troy,Sun Belt,-12.5,-7.5,0,0,0.54702556,-50.0,2019-11-23 22:00:00+00:00,1,Lost,Lost
401114314,2019,13,regular,UT San Antonio,Conference USA,Florida Atlantic,Conference USA,21.5,16.5,1,0,0.59141123,14.0,2019-11-23 23:00:00+00:00,1,Won,Lost
401112517,2019,13,regular,Florida International,Conference USA,Miami,ACC,21.0,3.5,1,1,0.47500718,-6.0,2019-11-24 00:00:00+00:00,1,Won,Won
401112113,2019,13,regular,Texas Tech,Big 12,Kansas State,Big 12,-1.0,-2.0,1,0,0.55668366,3.0,2019-11-24 00:00:00+00:00,0,Lost,Won
401110859,2019,13,regular,LSU,SEC,Arkansas,SEC,-41.5,-24.0,0,0,0.677964,-36.0,2019-11-24 00:00:00+00:00,0,Won,Won
401117907,2019,13,regular,Cincinnati,American Athletic,Temple,American Athletic,-9.0,-9.5,1,1,0.3980903,-2.0,2019-11-24 00:00:00+00:00,0,Lost,Lost
401114162,2019,13,regular,Arizona State,Pac-12,Oregon,Pac-12,13.5,9.5,1,0,0.5301349,-3.0,2019-11-24 00:30:00+00:00,1,Won,Lost
401112515,2019,13,regular,Wake Forest,ACC,Duke,ACC,-6.5,0.5,0,1,0.49576974,-12.0,2019-11-24 00:30:00+00:00,1,Lost,Won
401110861,2019,13,regular,Missouri,SEC,Tennessee,SEC,-2.5,-9.0,1,0,0.668277,4.0,2019-11-24 00:30:00+00:00,0,Lost,Won
401110860,2019,13,regular,Mississippi State,SEC,Abilene Christian,MISSING,-37.0,-32.5,0,0,0.5961603,-38.0,2019-11-24 00:30:00+00:00,1,Lost,Lost
401117910,2019,13,regular,Tulsa,American Athletic,Houston,American Athletic,-6.0,12.0,0,0,0.6830261,10.0,2019-11-24 00:30:00+00:00,0,Won,Won
401112120,2019,13,regular,Oklahoma,Big 12,TCU,Big 12,-18.0,-22.5,1,0,0.5209497,-4.0,2019-11-24 01:00:00+00:00,0,Lost,Won
401114206,2019,13,regular,Washington State,Pac-12,Oregon State,Pac-12,-10.5,1.5,0,1,0.36065668,-1.0,2019-11-24 02:00:00+00:00,0,Won,Lost
401114173,2019,13,regular,Arizona,Pac-12,Utah,Pac-12,23.5,13.5,1,0,0.7651533,28.0,2019-11-24 03:00:00+00:00,0,Lost,Won
401114191,2019,13,regular,Colorado,Pac-12,Washington,Pac-12,14.0,10.5,1,0,0.54838353,-6.0,2019-11-24 03:00:00+00:00,1,Won,Lost
401117551,2019,13,regular,Fresno State,Mountain West,Nevada,Mountain West,-12.5,-4.0,0,0,0.68775976,7.0,2019-11-24 03:30:00+00:00,0,Won,Won
401117549,2019,13,regular,Utah State,Mountain West,Boise State,Mountain West,4.0,12.0,0,0,0.74665856,35.0,2019-11-24 03:30:00+00:00,0,Won,Won
401117552,2019,13,regular,Hawai'i,Mountain West,San Diego State,Mountain West,-1.0,7.5,0,0,0.7305473,-3.0,2019-11-24 04:00:00+00:00,1,Lost,Lost
