game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401112104,2019,10,regular,Kansas,Big 12,Kansas State,Big 12,5.0,7.5,0,0,0.61638504,28.0,2019-11-02 19:30:00+00:00,0,Won,Won
401110838,2019,10,regular,Florida,SEC,Georgia,SEC,6.5,4.0,1,1,0.45456302,7.0,2019-11-02 19:30:00+00:00,0,Lost,Lost
401112153,2019,10,regular,Illinois,Big Ten,Rutgers,Big Ten,-18.5,-3.0,0,1,0.45812267,-28.0,2019-11-02 19:30:00+00:00,1,Lost,Won
401112497,2019,10,regular,Florida State,ACC,Miami,ACC,-3.0,-12.0,1,1,0.26262093,17.0,2019-11-02 19:30:00+00:00,0,Lost,Lost
401117538,2019,10,regular,Colorado State,Mountain West,UNLV,Mountain West,-7.5,-8.0,1,0,0.52883923,-20.0,2019-11-02 19:30:00+00:00,1,Won,Lost
401112496,2019,10,regular,Clemson,ACC,Wofford,MISSING,-48.5,-45.0,0,0,0.69744176,-45.0,2019-11-02 20:00:00+00:00,0,Won,Won
401114301,2019,10,regular,Western Kentucky,Conference USA,Florida Atlantic,Conference USA,1.0,6.5,0,1,0.49256307,11.0,2019-11-02 20:00:00+00:00,0,Won,Lost
401112498,2019,10,regular,Georgia Tech,ACC,Pittsburgh,ACC,9.5,2.0,1,0,0.64879954,10.0,2019-11-02 20:00:00+00:00,0,Lost,Won
401117898,2019,10,regular,Tulane,American Athletic,Tulsa,American Athletic,-10.0,-11.5,1,0,0.5615723,-12.0,2019-11-02 20:00:00+00:00,1,Won,Lost
401110836,2019,10,regular,Arkansas,SEC,Mississippi State,SEC,7.0,1.0,1,0,0.6812172,30.0,2019-11-02 20:00:00+00:00,0,Lost,Won
401114227,2019,10,regular,Washington,Pac-12,Utah,Pac-12,3.0,-2.5,1,1,0.45760185,5.0,2019-11-02 20:00:00+00:00,0,Lost,Lost
401114171,2019,10,regular,Arizona,Pac-12,Oregon State,Pac-12,-4.5,-1.5,0,0,0.62793803,18.0,2019-11-02 20:30:00+00:00,0,Won,Won
401121963,2019,10,regular,Louisiana,Sun Belt,Texas State,Sun Belt,-23.0,-17.0,0,0,0.6114851,-28.0,2019-11-02 21:00:00+00:00,1,Lost,Lost
401117896,2019,10,regular,East Carolina,American Athletic,Cincinnati,American Athletic,24.5,4.0,1,1,0.48036885,3.0,2019-11-02 23:00:00+00:00,1,Won,Won
401110840,2019,10,regular,Tennessee,SEC,UAB,Conference USA,-13.5,-10.5,0,1,0.41299903,-23.0,2019-11-02 23:00:00+00:00,1,Lost,Won
401110837,2019,10,regular,Auburn,SEC,Ole Miss,SEC,-17.5,-22.0,1,1,0.29564255,-6.0,2019-11-02 23:00:00+00:00,0,Lost,Lost
401112165,2019,10,regular,Indiana,Big Ten,Northwestern,Big Ten,-8.0,-10.5,1,1,0.4314437,-31.0,2019-11-02 23:00:00+00:00,1,Won,Won
401112499,2019,10,regular,North Carolina,ACC,Virginia,ACC,-1.0,-2.0,1,1,0.43414468,7.0,2019-11-02 23:30:00+00:00,0,Lost,Lost
401110839,2019,10,regular,South Carolina,SEC,Vanderbilt,SEC,-15.0,-15.0,1,1,0.48306936,-17.0,2019-11-02 23:30:00+00:00,1,Won,Won
401117897,2019,10,regular,Memphis,American Athletic,SMU,American Athletic,-6.5,1.5,0,1,0.42029768,-6.0,2019-11-02 23:30:00+00:00,0,Won,Lost
401114198,2019,10,regular,USC,Pac-12,Oregon,Pac-12,3.5,-0.0,1,0,0.5191903,32.0,2019-11-03 00:00:00+00:00,0,Lost,Won
401114189,2019,10,regular,UCLA,Pac-12,Colorado,Pac-12,-6.5,3.0,0,0,0.57270986,-17.0,2019-11-03 01:00:00+00:00,1,Lost,Lost
401117216,2019,10,regular,Utah State,Mountain West,BYU,FBS Independents,-3.0,-0.0,0,0,0.73497784,28.0,2019-11-03 02:00:00+00:00,0,Won,Won
401117536,2019,10,regular,Nevada,Mountain West,New Mexico,Mountain West,-3.5,-9.0,1,1,0.44637114,-11.0,2019-11-03 02:30:00+00:00,1,Won,Won
401117535,2019,10,regular,San José State,Mountain West,Boise State,Mountain West,16.5,19.5,0,0,0.6920484,10.0,2019-11-03 02:30:00+00:00,1,Lost,Lost
401117537,2019,10,regular,Hawai'i,Mountain West,Fresno State,Mountain West,-2.0,3.0,0,1,0.47455525,3.0,2019-11-03 03:59:00+00:00,0,Won,Lost
