game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401112437,2019,2,regular,Virginia,ACC,William & Mary,MISSING,-32.5,-36.5,1,0,0.51887494,-35.0,2019-09-07 00:00:00+00:00,1,Won,Lost
401112447,2019,2,regular,Rice,Conference USA,Wake Forest,ACC,20.0,16.0,1,1,0.46561736,20.0,2019-09-07 00:00:00+00:00,1,Push,Push
401114251,2019,2,regular,Boise State,Mountain West,Marshall,Conference USA,-13.5,-2.0,0,0,0.5069747,-7.0,2019-09-07 01:00:00+00:00,0,Won,Won
401114154,2019,2,regular,Arizona State,Pac-12,Sacramento State,MISSING,-35.0,-53.0,1,1,0.4517619,-12.0,2019-09-07 02:00:00+00:00,0,Lost,Lost
401112445,2019,2,regular,Pittsburgh,ACC,Ohio,Mid-American,-4.0,-4.0,1,1,0.41758847,-10.0,2019-09-07 15:00:00+00:00,1,Won,Won
401117862,2019,2,regular,Memphis,American Athletic,Southern,MISSING,-41.0,-43.0,1,1,0.45857805,-31.0,2019-09-07 16:00:00+00:00,0,Lost,Lost
401110785,2019,2,regular,Purdue,Big Ten,Vanderbilt,SEC,-7.0,-8.5,1,0,0.5922756,-18.0,2019-09-07 16:00:00+00:00,1,Won,Lost
401112107,2019,2,regular,Kansas State,Big 12,Bowling Green,Mid-American,-25.0,-21.5,0,0,0.57890624,-52.0,2019-09-07 16:00:00+00:00,1,Lost,Lost
401110782,2019,2,regular,South Carolina,SEC,Charleston Southern,MISSING,-36.5,-49.0,1,1,0.37392253,-62.0,2019-09-07 16:00:00+00:00,1,Won,Won
401112252,2019,2,regular,Ohio State,Big Ten,Cincinnati,American Athletic,-15.0,-19.0,1,1,0.39560145,-42.0,2019-09-07 16:00:00+00:00,1,Won,Won
401112202,2019,2,regular,Maryland,Big Ten,Syracuse,ACC,-1.0,-3.0,1,0,0.525036,-43.0,2019-09-07 16:00:00+00:00,1,Won,Lost
401114254,2019,2,regular,Akron,Mid-American,UAB,Conference USA,7.5,10.5,0,0,0.63836265,11.0,2019-09-07 16:00:00+00:00,0,Won,Won
401112223,2019,2,regular,Michigan,Big Ten,Army,FBS Independents,-22.0,-21.0,0,0,0.5726313,-3.0,2019-09-07 16:00:00+00:00,0,Won,Won
401112446,2019,2,regular,Virginia Tech,ACC,Old Dominion,Conference USA,-28.5,-15.5,0,0,0.56833625,-14.0,2019-09-07 16:00:00+00:00,0,Won,Won
401112192,2019,2,regular,Iowa,Big Ten,Rutgers,Big Ten,-17.5,-19.0,1,0,0.53207374,-30.0,2019-09-07 16:00:00+00:00,1,Won,Lost
401110781,2019,2,regular,Missouri,SEC,West Virginia,Big 12,-13.5,-12.0,0,0,0.63546467,-31.0,2019-09-07 16:00:00+00:00,1,Lost,Lost
401112444,2019,2,regular,NC State,ACC,Western Carolina,MISSING,-41.0,-43.0,1,0,0.6548531,-41.0,2019-09-07 16:30:00+00:00,1,Push,Push
401114224,2019,2,regular,Utah,Pac-12,Northern Illinois,Mid-American,-22.5,-14.0,0,0,0.5992893,-18.0,2019-09-07 17:00:00+00:00,0,Won,Won
401119260,2019,2,regular,Ball State,Mid-American,Fordham,MISSING,-29.5,-21.5,0,1,0.32385844,-28.0,2019-09-07 18:00:00+00:00,0,Won,Lost
401112441,2019,2,regular,Georgia Tech,ACC,South Florida,American Athletic,-5.0,-7.0,1,0,0.5709114,-4.0,2019-09-07 18:00:00+00:00,0,Lost,Won
401119262,2019,2,regular,Miami (OH),Mid-American,Tennessee Tech,MISSING,-37.5,-29.5,0,0,0.71326137,-31.0,2019-09-07 18:30:00+00:00,0,Won,Won
401114247,2019,2,regular,Appalachian State,Sun Belt,Charlotte,Conference USA,-23.5,-14.0,0,0,0.5487565,-15.0,2019-09-07 19:30:00+00:00,0,Won,Won
401112438,2019,2,regular,Boston College,ACC,Richmond,MISSING,-33.5,-24.5,0,1,0.47770923,-32.0,2019-09-07 19:30:00+00:00,0,Won,Lost
401112146,2019,2,regular,Connecticut,American Athletic,Illinois,Big Ten,21.0,9.5,1,0,0.70016,8.0,2019-09-07 19:30:00+00:00,1,Won,Lost
401112158,2019,2,regular,Indiana,Big Ten,Eastern Illinois,MISSING,-35.5,-36.0,1,1,0.45922565,-52.0,2019-09-07 19:30:00+00:00,1,Won,Won
401114250,2019,2,regular,Louisiana Tech,Conference USA,Grambling,MISSING,-30.5,-27.5,0,0,0.5321654,-6.0,2019-09-07 19:30:00+00:00,0,Won,Won
401114354,2019,2,regular,UMass,FBS Independents,Southern Illinois,MISSING,-6.5,-7.5,1,1,0.35604465,25.0,2019-09-07 19:30:00+00:00,0,Lost,Lost
401110780,2019,2,regular,Mississippi State,SEC,Southern Mississippi,Conference USA,-16.5,-24.0,1,0,0.55583483,-23.0,2019-09-07 19:30:00+00:00,1,Won,Lost
401112268,2019,2,regular,Wisconsin,Big Ten,Central Michigan,Mid-American,-35.0,-24.5,0,0,0.70373356,-61.0,2019-09-07 19:30:00+00:00,1,Lost,Lost
401112239,2019,2,regular,Colorado,Pac-12,Nebraska,Big Ten,4.5,7.0,0,1,0.48871762,-3.0,2019-09-07 19:30:00+00:00,1,Lost,Won
401110784,2019,2,regular,Clemson,ACC,Texas A&M,SEC,-16.0,-13.0,0,0,0.5117711,-14.0,2019-09-07 19:30:00+00:00,0,Won,Won
401110776,2019,2,regular,Georgia,SEC,Murray State,MISSING,-49.5,-50.0,1,0,0.7237413,-46.0,2019-09-07 20:00:00+00:00,0,Lost,Won
401110773,2019,2,regular,Alabama,SEC,New Mexico State,FBS Independents,-55.5,-38.5,0,0,0.70755875,-52.0,2019-09-07 20:00:00+00:00,0,Won,Won
401117498,2019,2,regular,Colorado State,Mountain West,Western Illinois,MISSING,-12.0,-7.5,0,0,0.58755887,-25.0,2019-09-07 20:00:00+00:00,1,Lost,Lost
401112074,2019,2,regular,Baylor,Big 12,UT San Antonio,Conference USA,-25.0,-22.0,0,0,0.59619296,-49.0,2019-09-07 20:00:00+00:00,1,Lost,Lost
401114214,2019,2,regular,UCLA,Pac-12,San Diego State,Mountain West,-7.5,-7.5,1,0,0.5285025,9.0,2019-09-07 20:15:00+00:00,0,Lost,Won
401114229,2019,2,regular,Washington State,Pac-12,Northern Colorado,MISSING,-42.0,-29.5,0,0,0.57641053,-42.0,2019-09-07 21:00:00+00:00,1,Push,Push
