game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401112484,2019,8,regular,Boston College,ACC,NC State,ACC,4.0,-3.0,1,1,0.4426431,-21.0,2019-10-19 16:00:00+00:00,1,Won,Won
401119283,2019,8,regular,Ohio,Mid-American,Kent State,Mid-American,-8.0,-14.0,1,1,0.43468964,-7.0,2019-10-19 16:00:00+00:00,0,Lost,Lost
401112090,2019,8,regular,Texas Tech,Big 12,Iowa State,Big 12,8.5,-6.5,1,1,0.3965578,10.0,2019-10-19 16:00:00+00:00,0,Lost,Lost
401119285,2019,8,regular,Ball State,Mid-American,Toledo,Mid-American,-3.0,8.0,0,1,0.47645473,-38.0,2019-10-19 18:00:00+00:00,1,Lost,Won
401119282,2019,8,regular,Bowling Green,Mid-American,Central Michigan,Mid-American,11.0,-6.0,1,1,0.40588516,18.0,2019-10-19 18:00:00+00:00,0,Lost,Lost
401114178,2019,8,regular,California,Pac-12,Oregon State,Pac-12,-10.5,-1.0,0,0,0.60328805,4.0,2019-10-19 18:30:00+00:00,0,Won,Won
401112109,2019,8,regular,Kansas State,Big 12,TCU,Big 12,4.0,-8.0,1,1,0.35359192,-7.0,2019-10-19 18:30:00+00:00,1,Won,Won
401119284,2019,8,regular,Miami (OH),Mid-American,Northern Illinois,Mid-American,2.5,-5.5,1,0,0.54142404,-3.0,2019-10-19 18:30:00+00:00,1,Won,Lost
401121956,2019,8,regular,Georgia Southern,Sun Belt,Coastal Carolina,Sun Belt,-7.0,8.0,0,0,0.5348024,-3.0,2019-10-19 19:00:00+00:00,0,Won,Won
401117526,2019,8,regular,Wyoming,Mountain West,New Mexico,Mountain West,-17.5,-6.0,0,0,0.586689,-13.0,2019-10-19 19:00:00+00:00,0,Won,Won
401110828,2019,8,regular,Mississippi State,SEC,LSU,SEC,19.0,-1.0,1,1,0.23786604,23.0,2019-10-19 19:30:00+00:00,0,Lost,Lost
401114196,2019,8,regular,Washington,Pac-12,Oregon,Pac-12,3.0,-1.5,1,1,0.38654578,4.0,2019-10-19 19:30:00+00:00,0,Lost,Lost
401117885,2019,8,regular,Cincinnati,American Athletic,Tulsa,American Athletic,-16.0,-8.0,0,0,0.6120618,-11.0,2019-10-19 19:30:00+00:00,0,Won,Won
401121955,2019,8,regular,Appalachian State,Sun Belt,Louisiana Monroe,Sun Belt,-15.5,-10.5,0,0,0.5966736,-45.0,2019-10-19 19:30:00+00:00,1,Lost,Lost
401112163,2019,8,regular,Maryland,Big Ten,Indiana,Big Ten,6.5,-2.5,1,1,0.3828628,6.0,2019-10-19 19:30:00+00:00,1,Won,Won
401112486,2019,8,regular,Virginia,ACC,Duke,ACC,-3.5,-8.5,1,1,0.40837872,-34.0,2019-10-19 19:30:00+00:00,1,Won,Won
401117887,2019,8,regular,SMU,American Athletic,Temple,American Athletic,-9.5,0.0,0,1,0.413557,-24.0,2019-10-19 19:30:00+00:00,1,Lost,Won
401112234,2019,8,regular,Rutgers,Big Ten,Minnesota,Big Ten,29.0,14.5,1,1,0.41160923,35.0,2019-10-19 19:30:00+00:00,0,Lost,Lost
401119281,2019,8,regular,Akron,Mid-American,Buffalo,Mid-American,17.5,2.0,1,0,0.57046443,21.0,2019-10-19 19:30:00+00:00,0,Lost,Won
401112489,2019,8,regular,Virginia Tech,ACC,North Carolina,ACC,4.5,-1.0,1,1,0.41723025,-2.0,2019-10-19 19:30:00+00:00,1,Won,Won
401114289,2019,8,regular,Louisiana Tech,Conference USA,Southern Mississippi,Conference USA,2.5,-10.5,1,1,0.39662093,-15.0,2019-10-19 19:30:00+00:00,1,Won,Won
401117883,2019,8,regular,Navy,American Athletic,South Florida,American Athletic,-15.5,-6.0,0,1,0.48892927,-32.0,2019-10-19 19:30:00+00:00,1,Lost,Won
401114291,2019,8,regular,UAB,Conference USA,Old Dominion,Conference USA,-16.5,-15.0,0,1,0.4972961,-24.0,2019-10-19 20:00:00+00:00,1,Lost,Won
401110830,2019,8,regular,Vanderbilt,SEC,Missouri,SEC,21.0,24.0,0,0,0.6735322,-7.0,2019-10-19 20:00:00+00:00,1,Lost,Lost
401112079,2019,8,regular,Oklahoma State,Big 12,Baylor,Big 12,-6.0,-3.0,0,1,0.48402554,18.0,2019-10-19 20:00:00+00:00,0,Won,Lost
401114290,2019,8,regular,North Texas,Conference USA,Middle Tennessee,Conference USA,-7.5,-6.0,0,0,0.6809691,-3.0,2019-10-19 20:00:00+00:00,0,Won,Won
401114286,2019,8,regular,Western Kentucky,Conference USA,Charlotte,Conference USA,-10.0,-11.0,1,0,0.5353906,-16.0,2019-10-19 20:00:00+00:00,1,Won,Lost
401110826,2019,8,regular,Georgia,SEC,Kentucky,SEC,-24.0,-22.5,0,0,0.51611125,-21.0,2019-10-19 22:00:00+00:00,0,Won,Won
401114158,2019,8,regular,Utah,Pac-12,Arizona State,Pac-12,-15.0,-7.5,0,1,0.4899531,-18.0,2019-10-19 22:00:00+00:00,1,Lost,Won
401114292,2019,8,regular,UT San Antonio,Conference USA,Rice,Conference USA,5.5,-2.5,1,0,0.60021573,-4.0,2019-10-19 22:00:00+00:00,1,Won,Lost
401112102,2019,8,regular,Texas,Big 12,Kansas,Big 12,-21.0,-22.0,1,1,0.25695735,-2.0,2019-10-19 23:00:00+00:00,0,Lost,Lost
401117888,2019,8,regular,Memphis,American Athletic,Tulane,American Athletic,-2.0,-7.0,1,1,0.41156197,-30.0,2019-10-19 23:00:00+00:00,1,Won,Won
401114287,2019,8,regular,Florida International,Conference USA,UTEP,Conference USA,-24.5,-15.0,0,0,0.51604104,-15.0,2019-10-19 23:00:00+00:00,0,Won,Won
401114329,2019,8,regular,Georgia State,Sun Belt,Army,FBS Independents,4.0,-2.0,1,1,0.39382142,-7.0,2019-10-19 23:00:00+00:00,1,Won,Won
401114187,2019,8,regular,Washington State,Pac-12,Colorado,Pac-12,-13.5,-1.5,0,0,0.70126367,-31.0,2019-10-19 23:00:00+00:00,1,Lost,Lost
401119286,2019,8,regular,Eastern Michigan,Mid-American,Western Michigan,Mid-American,9.5,-0.5,1,0,0.636122,-7.0,2019-10-19 23:00:00+00:00,1,Won,Lost
401117529,2019,8,regular,San José State,Mountain West,San Diego State,Mountain West,7.5,8.5,0,0,0.7731034,10.0,2019-10-19 23:00:00+00:00,0,Won,Won
401117884,2019,8,regular,UCF,American Athletic,East Carolina,American Athletic,-34.5,-26.0,0,0,0.5345304,-13.0,2019-10-19 23:00:00+00:00,0,Won,Won
401110827,2019,8,regular,Ole Miss,SEC,Texas A&M,SEC,6.0,-2.0,1,1,0.40062892,7.0,2019-10-19 23:30:00+00:00,0,Lost,Lost
401112226,2019,8,regular,Penn State,Big Ten,Michigan,Big Ten,-7.5,-9.0,1,0,0.50324595,-7.0,2019-10-19 23:30:00+00:00,0,Lost,Won
401112487,2019,8,regular,Wake Forest,ACC,Florida State,ACC,3.0,-8.5,1,1,0.37700528,-2.0,2019-10-19 23:30:00+00:00,1,Won,Won
401110824,2019,8,regular,Alabama,SEC,Tennessee,SEC,-35.0,-23.5,0,1,0.4547029,-22.0,2019-10-20 01:00:00+00:00,0,Won,Lost
401114169,2019,8,regular,USC,Pac-12,Arizona,Pac-12,-10.0,-10.5,1,1,0.2673356,-27.0,2019-10-20 01:30:00+00:00,1,Won,Won
401117215,2019,8,regular,BYU,FBS Independents,Boise State,Mountain West,7.0,7.0,1,0,0.65411663,-3.0,2019-10-20 02:15:00+00:00,1,Won,Lost
401117527,2019,8,regular,Utah State,Mountain West,Nevada,Mountain West,-21.5,-13.5,0,0,0.5796449,-26.0,2019-10-20 02:15:00+00:00,1,Lost,Lost
401117525,2019,8,regular,Hawai'i,Mountain West,Air Force,Mountain West,4.0,-2.0,1,1,0.45829952,30.0,2019-10-20 03:00:00+00:00,0,Lost,Lost
