game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401117505,2019,3,regular,Nevada,Mountain West,Weber State,MISSING,-7.5,-30.5,1,1,0.49245363,-6.0,2019-09-14 23:00:00+00:00,0,Lost,Lost
401117867,2019,3,regular,SMU,American Athletic,Texas State,Sun Belt,-17.5,-16.0,0,1,0.3808989,-30.0,2019-09-14 23:00:00+00:00,1,Lost,Won
401112449,2019,3,regular,Syracuse,ACC,Clemson,ACC,28.0,8.5,1,1,0.42637783,35.0,2019-09-14 23:30:00+00:00,0,Lost,Lost
401121940,2019,3,regular,Louisiana,Sun Belt,Texas Southern,MISSING,-47.0,-23.5,0,1,0.44951713,-71.0,2019-09-14 23:30:00+00:00,1,Lost,Won
401110790,2019,3,regular,LSU,SEC,Northwestern State,MISSING,-51.5,-48.0,0,0,0.8154522,-51.0,2019-09-14 23:30:00+00:00,0,Won,Won
401114234,2019,3,regular,Washington,Pac-12,Hawai'i,Mountain West,-21.5,-24.5,1,1,0.39409405,-32.0,2019-09-14 23:30:00+00:00,1,Won,Won
401112130,2019,3,regular,Purdue,Big Ten,TCU,Big 12,3.0,-0.5,1,1,0.45367754,21.0,2019-09-14 23:30:00+00:00,0,Lost,Lost
401110793,2019,3,regular,Missouri,SEC,Southeast Missouri State,MISSING,-34.0,-38.5,1,1,0.33894646,-50.0,2019-09-14 23:30:00+00:00,1,Won,Won
401112451,2019,3,regular,Virginia,ACC,Florida State,ACC,-7.0,-1.0,0,1,0.47786313,-7.0,2019-09-14 23:30:00+00:00,1,Push,Push
401114339,2019,3,regular,New Mexico State,FBS Independents,San Diego State,Mountain West,16.5,4.5,1,1,0.33440787,21.0,2019-09-15 00:00:00+00:00,0,Lost,Lost
401117868,2019,3,regular,Tulane,American Athletic,Missouri State,MISSING,-31.5,-32.0,1,0,0.5070779,-52.0,2019-09-15 00:00:00+00:00,1,Won,Lost
401112116,2019,3,regular,UCLA,Pac-12,Oklahoma,Big 12,23.5,14.5,1,1,0.28938806,34.0,2019-09-15 00:00:00+00:00,0,Lost,Lost
401112136,2019,3,regular,Rice,Conference USA,Texas,Big 12,32.5,23.0,1,0,0.6548518,35.0,2019-09-15 00:00:00+00:00,0,Lost,Won
401112240,2019,3,regular,Nebraska,Big Ten,Northern Illinois,Mid-American,-14.0,-13.5,0,0,0.5512214,-36.0,2019-09-15 00:00:00+00:00,1,Lost,Lost
401117503,2019,3,regular,Boise State,Mountain West,Portland State,MISSING,-32.5,-24.5,0,0,0.6428223,-35.0,2019-09-15 02:15:00+00:00,1,Lost,Lost
401112141,2019,3,regular,Arizona,Pac-12,Texas Tech,Big 12,2.0,-7.5,1,1,0.42838287,-14.0,2019-09-15 02:30:00+00:00,1,Won,Won
401114194,2019,3,regular,Oregon,Pac-12,Montana,MISSING,-38.5,-47.5,1,1,0.45975196,-32.0,2019-09-15 02:45:00+00:00,0,Lost,Lost
